# [DEBUG] Spot measurement @ 2022-06-28T16:28:46Z
# [DEBUG] Spot measurement @ 2022-06-28T16:28:47Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:28:56Z, 04, 9.00, 9.04
# [DEBUG] Spot measurement @ 2022-06-28T16:29:06Z
# [DEBUG] Spot measurement @ 2022-06-28T16:29:07Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:29:16Z, 04, 9.06, 9.05
# [DEBUG] Spot measurement @ 2022-06-28T16:29:26Z
# [DEBUG] Spot measurement @ 2022-06-28T16:29:27Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:29:36Z, 04, 9.00, 9.05
# [DEBUG] Spot measurement @ 2022-06-28T16:29:46Z
# [DEBUG] Spot measurement @ 2022-06-28T16:29:47Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:29:56Z, 04, 9.00, 9.06
# [DEBUG] Spot measurement @ 2022-06-28T16:30:06Z
# [DEBUG] Spot measurement @ 2022-06-28T16:30:07Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:30:16Z, 04, 9.00, 9.05
# [DEBUG] Spot measurement @ 2022-06-28T16:30:26Z
# [DEBUG] Spot measurement @ 2022-06-28T16:30:27Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:30:36Z, 04, 9.06, 9.08
# [DEBUG] Spot measurement @ 2022-06-28T16:30:46Z
# [DEBUG] Spot measurement @ 2022-06-28T16:30:47Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:30:56Z, 04, 9.06, 9.08
# [DEBUG] Spot measurement @ 2022-06-28T16:31:06Z
# [DEBUG] Spot measurement @ 2022-06-28T16:31:07Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:31:16Z, 04, 9.06, 9.09
# [DEBUG] Spot measurement @ 2022-06-28T16:31:26Z
# [DEBUG] Spot measurement @ 2022-06-28T16:31:27Z
# [DEBUG] Average measurement over 28 samples
2022-06-28T16:31:36Z, 04, 9.06, 9.08
# [DEBUG] Spot measurement @ 2022-06-28T16:31:46Z
# [DEBUG] Spot measurement @ 2022-06-28T16:31:47Z
# [DEBUG] Average measurement over 28 samples
