# =========================================== 
# Initialization time: 2023-01-13T16:30:16Z
# <module>, <HEX ID>, <timestamp>, <sensors>...
# ------------------------------------------- 
07, 894a2d, 2023-01-17T21:08:33Z, 23.00, 22.88, 22.81, 22.81, 22.75, 22.56, 22.38, 22.13
08, 554f2d, 2023-01-17T21:08:40Z, 14.06, 13.19, 11.88, 9.81, 6.25, 0.88, -5.94, -13.19
02, 50163d, 2023-01-17T21:08:57Z, 13.88, 13.25, 12.13, 10.19, 6.75, 1.44, -5.44, -12.31
03, 49da2e, 2023-01-17T21:09:04Z, 22.94, 22.81, 22.94, 22.94, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:09:11Z, 22.75, 22.75, 22.69, 22.56, 22.56, 22.38, 22.94, 21.94
05, 5bdc2e, 2023-01-17T21:09:18Z, 23.00, 23.06, 23.06, 23.00, 22.81, 22.81, 22.50, 22.25
06, 66f43c, 2023-01-17T21:09:25Z, 22.88, 22.81, 22.75, 22.75, 22.69, 22.50, 22.38, 22.13
07, 894a2d, 2023-01-17T21:09:32Z, 23.00, 22.88, 22.81, 22.81, 22.75, 22.56, 22.38, 22.13
08, 554f2d, 2023-01-17T21:09:39Z, 14.06, 13.19, 11.81, 9.75, 6.19, 0.81, -6.00, -13.19
02, 50163d, 2023-01-17T21:09:56Z, 13.94, 13.25, 12.13, 10.13, 6.69, 1.38, -5.44, -12.31
03, 49da2e, 2023-01-17T21:10:04Z, 22.94, 22.81, 22.94, 22.94, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:10:11Z, 22.75, 22.69, 22.69, 22.50, 22.50, 22.38, 22.88, 21.88
05, 5bdc2e, 2023-01-17T21:10:18Z, 23.00, 23.06, 23.06, 22.94, 22.81, 22.75, 22.44, 22.25
06, 66f43c, 2023-01-17T21:10:25Z, 22.81, 22.81, 22.69, 22.75, 22.75, 22.50, 22.38, 22.06
07, 894a2d, 2023-01-17T21:10:32Z, 23.00, 22.88, 22.81, 22.81, 22.75, 22.56, 22.38, 22.13
08, 554f2d, 2023-01-17T21:10:39Z, 14.00, 13.19, 11.81, 9.75, 6.19, 0.81, -6.00, -13.25
02, 50163d, 2023-01-17T21:10:56Z, 13.94, 13.25, 12.06, 10.13, 6.63, 1.38, -5.44, -12.31
03, 49da2e, 2023-01-17T21:11:03Z, 22.94, 22.81, 22.94, 22.88, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:11:10Z, 22.69, 22.75, 22.63, 22.50, 22.50, 22.38, 22.88, 21.94
05, 5bdc2e, 2023-01-17T21:11:17Z, 23.00, 23.06, 23.06, 22.94, 22.81, 22.75, 22.44, 22.25
06, 66f43c, 2023-01-17T21:11:24Z, 22.81, 22.75, 22.69, 22.69, 22.69, 22.50, 22.38, 22.06
07, 894a2d, 2023-01-17T21:11:31Z, 23.00, 22.88, 22.75, 22.81, 22.69, 22.56, 22.38, 22.13
08, 554f2d, 2023-01-17T21:11:39Z, 14.00, 13.13, 11.81, 9.75, 6.13, 0.75, -6.00, -13.19
02, 50163d, 2023-01-17T21:11:56Z, 13.94, 13.25, 12.06, 10.13, 6.63, 1.31, -5.50, -12.38
03, 49da2e, 2023-01-17T21:12:03Z, 22.94, 22.81, 22.94, 22.88, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:12:10Z, 22.75, 22.69, 22.69, 22.50, 22.50, 22.38, 22.88, 21.94
05, 5bdc2e, 2023-01-17T21:12:17Z, 23.00, 23.06, 23.06, 22.94, 22.75, 22.75, 22.44, 22.25
06, 66f43c, 2023-01-17T21:12:24Z, 22.81, 22.81, 22.75, 22.69, 22.69, 22.50, 22.31, 22.06
07, 894a2d, 2023-01-17T21:12:31Z, 23.00, 22.88, 22.75, 22.81, 22.69, 22.56, 22.38, 22.13
08, 554f2d, 2023-01-17T21:12:38Z, 14.00, 13.13, 11.75, 9.69, 6.13, 0.75, -6.06, -13.19
02, 50163d, 2023-01-17T21:12:55Z, 13.94, 13.19, 12.06, 10.13, 6.63, 1.31, -5.50, -12.38
03, 49da2e, 2023-01-17T21:13:02Z, 22.88, 22.81, 22.94, 22.88, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:13:09Z, 22.69, 22.69, 22.63, 22.50, 22.44, 22.38, 22.88, 21.94
05, 5bdc2e, 2023-01-17T21:13:17Z, 23.00, 23.06, 23.06, 22.94, 22.75, 22.75, 22.44, 22.25
06, 66f43c, 2023-01-17T21:13:24Z, 22.81, 22.75, 22.69, 22.75, 22.69, 22.44, 22.38, 22.13
07, 894a2d, 2023-01-17T21:13:31Z, 23.00, 22.88, 22.75, 22.75, 22.69, 22.56, 22.38, 22.13
08, 554f2d, 2023-01-17T21:13:38Z, 14.00, 13.13, 11.75, 9.69, 6.06, 0.69, -6.06, -13.25
02, 50163d, 2023-01-17T21:13:55Z, 13.88, 13.19, 12.00, 10.06, 6.56, 1.25, -5.56, -12.38
03, 49da2e, 2023-01-17T21:14:02Z, 22.88, 22.81, 22.94, 22.94, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:14:09Z, 22.69, 22.69, 22.63, 22.44, 22.44, 22.31, 22.88, 21.88
05, 5bdc2e, 2023-01-17T21:14:16Z, 23.00, 23.06, 23.06, 22.94, 22.75, 22.69, 22.44, 22.19
06, 66f43c, 2023-01-17T21:14:23Z, 22.81, 22.75, 22.69, 22.69, 22.69, 22.44, 22.31, 22.06
07, 894a2d, 2023-01-17T21:14:30Z, 23.00, 22.88, 22.75, 22.75, 22.69, 22.56, 22.31, 22.06
08, 554f2d, 2023-01-17T21:14:37Z, 14.00, 13.13, 11.75, 9.63, 6.00, 0.63, -6.13, -13.25
02, 50163d, 2023-01-17T21:14:54Z, 13.88, 13.19, 12.00, 10.00, 6.50, 1.19, -5.56, -12.38
03, 49da2e, 2023-01-17T21:15:02Z, 22.94, 22.81, 22.94, 22.88, 22.94, 22.75, 22.63, 22.38
04, f2f12d, 2023-01-17T21:15:09Z, 22.69, 22.69, 22.63, 22.44, 22.44, 22.31, 22.81, 21.88
05, 5bdc2e, 2023-01-17T21:15:16Z, 22.94, 23.06, 23.06, 22.94, 22.75, 22.75, 22.38, 22.19
06, 66f43c, 2023-01-17T21:15:23Z, 22.81, 22.75, 22.69, 22.69, 22.69, 22.44, 22.31, 22.00
07, 894a2d, 2023-01-17T21:15:30Z, 23.00, 22.81, 22.75, 22.75, 22.69, 22.56, 22.31, 22.06
08, 554f2d, 2023-01-17T21:15:37Z, 14.00, 13.06, 11.75, 9.63, 6.00, 0.63, -6.19, -13.25
02, 50163d, 2023-01-17T21:15:54Z, 13.88, 13.19, 12.00, 10.00, 6.50, 1.19, -5.63, -12.44
03, 49da2e, 2023-01-17T21:16:01Z, 22.88, 22.75, 22.94, 22.88, 22.88, 22.75, 22.63, 22.31
04, f2f12d, 2023-01-17T21:16:08Z, 22.69, 22.69, 22.56, 22.44, 22.38, 22.25, 22.81, 21.81
05, 5bdc2e, 2023-01-17T21:16:15Z, 23.00, 23.06, 23.00, 22.94, 22.75, 22.75, 22.38, 22.19
06, 66f43c, 2023-01-17T21:16:22Z, 22.75, 22.75, 22.63, 22.69, 22.69, 22.44, 22.31, 22.00
07, 894a2d, 2023-01-17T21:16:29Z, 23.00, 22.81, 22.75, 22.75, 22.69, 22.50, 22.31, 22.06
08, 554f2d, 2023-01-17T21:16:37Z, 14.00, 13.06, 11.69, 9.56, 6.00, 0.63, -6.13, -13.25
02, 50163d, 2023-01-17T21:16:54Z, 13.88, 13.19, 12.00, 10.00, 6.44, 1.13, -5.63, -12.44
03, 49da2e, 2023-01-17T21:17:01Z, 22.88, 22.75, 22.88, 22.81, 22.88, 22.75, 22.56, 22.31
04, f2f12d, 2023-01-17T21:17:08Z, 22.69, 22.63, 22.56, 22.44, 22.38, 22.25, 22.81, 21.81
05, 5bdc2e, 2023-01-17T21:17:15Z, 22.94, 23.06, 23.00, 22.94, 22.75, 22.75, 22.38, 22.19
06, 66f43c, 2023-01-17T21:17:22Z, 22.81, 22.75, 22.63, 22.69, 22.63, 22.44, 22.25, 22.00
07, 894a2d, 2023-01-17T21:17:29Z, 22.94, 22.81, 22.69, 22.75, 22.63, 22.50, 22.31, 22.06
08, 554f2d, 2023-01-17T21:17:36Z, 14.00, 13.06, 11.69, 9.56, 5.94, 0.56, -6.19, -13.25
02, 50163d, 2023-01-17T21:17:53Z, 13.88, 13.19, 11.94, 9.94, 6.44, 1.06, -5.69, -12.44
03, 49da2e, 2023-01-17T21:18:00Z, 22.88, 22.75, 22.88, 22.88, 22.88, 22.75, 22.63, 22.31
04, f2f12d, 2023-01-17T21:18:07Z, 22.63, 22.63, 22.56, 22.44, 22.38, 22.25, 22.81, 21.81
05, 5bdc2e, 2023-01-17T21:18:14Z, 23.00, 23.00, 23.00, 22.88, 22.75, 22.75, 22.38, 22.19
06, 66f43c, 2023-01-17T21:18:22Z, 22.75, 22.69, 22.63, 22.63, 22.63, 22.44, 22.31, 22.00
07, 894a2d, 2023-01-17T21:18:29Z, 22.94, 22.81, 22.69, 22.75, 22.63, 22.50, 22.31, 22.06
08, 554f2d, 2023-01-17T21:18:36Z, 14.00, 13.06, 11.63, 9.50, 5.88, 0.50, -6.19, -13.31
02, 50163d, 2023-01-17T21:18:53Z, 13.88, 13.19, 11.94, 9.94, 6.38, 1.06, -5.69, -12.44
03, 49da2e, 2023-01-17T21:19:00Z, 22.81, 22.69, 22.88, 22.81, 22.88, 22.69, 22.56, 22.31
04, f2f12d, 2023-01-17T21:19:07Z, 22.63, 22.63, 22.50, 22.38, 22.38, 22.25, 22.75, 21.75
05, 5bdc2e, 2023-01-17T21:19:14Z, 22.94, 23.00, 23.00, 22.88, 22.69, 22.69, 22.38, 22.13
06, 66f43c, 2023-01-17T21:19:21Z, 22.75, 22.69, 22.63, 22.63, 22.63, 22.38, 22.25, 21.94
07, 894a2d, 2023-01-17T21:19:28Z, 22.94, 22.75, 22.69, 22.69, 22.63, 22.44, 22.25, 22.00
08, 554f2d, 2023-01-17T21:19:35Z, 14.00, 13.06, 11.63, 9.50, 5.88, 0.50, -6.25, -13.31
02, 50163d, 2023-01-17T21:19:52Z, 13.88, 13.13, 11.94, 9.94, 6.31, 1.06, -5.69, -12.44
03, 49da2e, 2023-01-17T21:20:00Z, 22.81, 22.69, 22.88, 22.81, 22.81, 22.69, 22.56, 22.31
04, f2f12d, 2023-01-17T21:20:07Z, 22.63, 22.56, 22.50, 22.38, 22.31, 22.25, 22.75, 21.75
05, 5bdc2e, 2023-01-17T21:20:14Z, 22.94, 23.00, 23.00, 22.88, 22.69, 22.69, 22.38, 22.13
06, 66f43c, 2023-01-17T21:20:21Z, 22.75, 22.69, 22.56, 22.63, 22.63, 22.38, 22.25, 22.00
07, 894a2d, 2023-01-17T21:20:28Z, 22.94, 22.75, 22.69, 22.69, 22.63, 22.44, 22.25, 22.00
08, 554f2d, 2023-01-17T21:20:35Z, 14.00, 13.06, 11.63, 9.50, 5.81, 0.44, -6.25, -13.31
02, 50163d, 2023-01-17T21:20:52Z, 13.88, 13.13, 11.94, 9.88, 6.31, 1.00, -5.75, -12.50
03, 49da2e, 2023-01-17T21:20:59Z, 22.81, 22.69, 22.88, 22.81, 22.88, 22.69, 22.56, 22.31
04, f2f12d, 2023-01-17T21:21:06Z, 22.63, 22.56, 22.50, 22.38, 22.31, 22.19, 22.69, 21.75
05, 5bdc2e, 2023-01-17T21:21:13Z, 22.94, 23.00, 22.94, 22.88, 22.69, 22.69, 22.31, 22.13
06, 66f43c, 2023-01-17T21:21:20Z, 22.69, 22.69, 22.56, 22.56, 22.56, 22.38, 22.19, 21.94
07, 894a2d, 2023-01-17T21:21:27Z, 22.94, 22.75, 22.69, 22.69, 22.63, 22.44, 22.25, 22.00
08, 554f2d, 2023-01-17T21:21:35Z, 14.00, 13.06, 11.63, 9.44, 5.81, 0.38, -6.31, -13.31
02, 50163d, 2023-01-17T21:21:52Z, 13.88, 13.13, 11.94, 9.88, 6.31, 0.94, -5.75, -12.50
03, 49da2e, 2023-01-17T21:21:59Z, 22.81, 22.69, 22.81, 22.81, 22.81, 22.69, 22.56, 22.31
04, f2f12d, 2023-01-17T21:22:06Z, 22.56, 22.56, 22.44, 22.31, 22.31, 22.19, 22.69, 21.69
05, 5bdc2e, 2023-01-17T21:22:13Z, 22.94, 23.00, 22.94, 22.88, 22.69, 22.69, 22.31, 22.13
06, 66f43c, 2023-01-17T21:22:20Z, 22.75, 22.69, 22.56, 22.56, 22.56, 22.31, 22.19, 21.94
07, 894a2d, 2023-01-17T21:22:27Z, 22.94, 22.75, 22.69, 22.69, 22.63, 22.44, 22.25, 22.00
08, 554f2d, 2023-01-17T21:22:34Z, 14.00, 13.00, 11.63, 9.38, 5.75, 0.38, -6.31, -13.38
02, 50163d, 2023-01-17T21:22:51Z, 13.88, 13.13, 11.88, 9.81, 6.25, 0.88, -5.81, -12.50
03, 49da2e, 2023-01-17T21:22:58Z, 22.81, 22.69, 22.81, 22.81, 22.81, 22.69, 22.56, 22.31
04, f2f12d, 2023-01-17T21:23:05Z, 22.56, 22.56, 22.50, 22.38, 22.31, 22.19, 22.69, 21.69
05, 5bdc2e, 2023-01-17T21:23:12Z, 22.94, 22.94, 22.94, 22.88, 22.63, 22.69, 22.31, 22.06
06, 66f43c, 2023-01-17T21:23:20Z, 22.69, 22.69, 22.56, 22.56, 22.56, 22.31, 22.19, 21.88
07, 894a2d, 2023-01-17T21:23:27Z, 22.88, 22.75, 22.63, 22.69, 22.63, 22.44, 22.25, 21.94
08, 554f2d, 2023-01-17T21:23:34Z, 13.94, 13.00, 11.56, 9.38, 5.69, 0.31, -6.38, -13.38
02, 50163d, 2023-01-17T21:23:51Z, 13.88, 13.13, 11.88, 9.81, 6.25, 0.88, -5.81, -12.50
03, 49da2e, 2023-01-17T21:23:58Z, 22.75, 22.63, 22.81, 22.75, 22.88, 22.69, 22.56, 22.25
04, f2f12d, 2023-01-17T21:24:05Z, 22.56, 22.56, 22.44, 22.31, 22.25, 22.19, 22.69, 21.63
05, 5bdc2e, 2023-01-17T21:24:12Z, 22.88, 23.00, 22.94, 22.81, 22.63, 22.63, 22.31, 22.06
06, 66f43c, 2023-01-17T21:24:19Z, 22.69, 22.63, 22.56, 22.56, 22.56, 22.31, 22.19, 21.88
07, 894a2d, 2023-01-17T21:24:26Z, 22.88, 22.69, 22.63, 22.63, 22.63, 22.44, 22.19, 21.94
08, 554f2d, 2023-01-17T21:24:33Z, 14.00, 13.00, 11.56, 9.38, 5.69, 0.31, -6.38, -13.38
02, 50163d, 2023-01-17T21:24:50Z, 13.88, 13.06, 11.88, 9.75, 6.19, 0.88, -5.81, -12.56
03, 49da2e, 2023-01-17T21:24:58Z, 22.75, 22.63, 22.75, 22.75, 22.81, 22.63, 22.50, 22.25
04, f2f12d, 2023-01-17T21:25:05Z, 22.50, 22.50, 22.44, 22.31, 22.25, 22.13, 22.63, 21.56
05, 5bdc2e, 2023-01-17T21:25:12Z, 22.88, 22.94, 22.94, 22.81, 22.63, 22.63, 22.31, 22.06
06, 66f43c, 2023-01-17T21:25:19Z, 22.69, 22.63, 22.50, 22.50, 22.56, 22.31, 22.13, 21.81
07, 894a2d, 2023-01-17T21:25:26Z, 22.88, 22.69, 22.63, 22.63, 22.56, 22.38, 22.19, 21.88
08, 554f2d, 2023-01-17T21:25:33Z, 13.94, 13.00, 11.50, 9.31, 5.63, 0.25, -6.44, -13.38
02, 50163d, 2023-01-17T21:25:50Z, 13.88, 13.13, 11.81, 9.75, 6.13, 0.81, -5.88, -12.56
03, 49da2e, 2023-01-17T21:25:57Z, 22.69, 22.63, 22.75, 22.75, 22.81, 22.63, 22.50, 22.19
04, f2f12d, 2023-01-17T21:26:04Z, 22.44, 22.44, 22.38, 22.25, 22.19, 22.06, 22.56, 21.50
05, 5bdc2e, 2023-01-17T21:26:11Z, 22.88, 22.94, 22.94, 22.81, 22.63, 22.56, 22.25, 22.00
06, 66f43c, 2023-01-17T21:26:18Z, 22.63, 22.56, 22.50, 22.50, 22.50, 22.25, 22.06, 21.81
07, 894a2d, 2023-01-17T21:26:25Z, 22.81, 22.69, 22.56, 22.63, 22.50, 22.31, 22.13, 21.81
08, 554f2d, 2023-01-17T21:26:33Z, 13.94, 13.00, 11.50, 9.31, 5.63, 0.19, -6.44, -13.38
02, 50163d, 2023-01-17T21:26:50Z, 13.88, 13.06, 11.81, 9.75, 6.13, 0.75, -5.88, -12.56
03, 49da2e, 2023-01-17T21:26:57Z, 22.69, 22.56, 22.75, 22.69, 22.75, 22.63, 22.50, 22.19
04, f2f12d, 2023-01-17T21:27:04Z, 22.44, 22.44, 22.31, 22.19, 22.19, 22.06, 22.56, 21.50
05, 5bdc2e, 2023-01-17T21:27:11Z, 22.81, 22.94, 22.94, 22.81, 22.63, 22.56, 22.25, 22.00
06, 66f43c, 2023-01-17T21:27:18Z, 22.63, 22.56, 22.44, 22.50, 22.50, 22.25, 22.06, 21.75
07, 894a2d, 2023-01-17T21:27:25Z, 22.81, 22.69, 22.56, 22.56, 22.50, 22.31, 22.13, 21.81
08, 554f2d, 2023-01-17T21:27:32Z, 13.94, 13.00, 11.50, 9.25, 5.56, 0.19, -6.44, -13.38
02, 50163d, 2023-01-17T21:27:49Z, 13.88, 13.06, 11.75, 9.69, 6.06, 0.75, -5.94, -12.56
03, 49da2e, 2023-01-17T21:27:56Z, 22.69, 22.56, 22.75, 22.69, 22.75, 22.56, 22.44, 22.13
04, f2f12d, 2023-01-17T21:28:03Z, 22.38, 22.38, 22.31, 22.19, 22.19, 22.00, 22.50, 21.44
05, 5bdc2e, 2023-01-17T21:28:10Z, 22.81, 22.88, 22.88, 22.81, 22.63, 22.56, 22.19, 21.94
06, 66f43c, 2023-01-17T21:28:18Z, 22.56, 22.50, 22.44, 22.44, 22.50, 22.25, 22.06, 21.75
07, 894a2d, 2023-01-17T21:28:25Z, 22.81, 22.63, 22.56, 22.56, 22.50, 22.31, 22.06, 21.75
08, 554f2d, 2023-01-17T21:28:32Z, 13.94, 12.94, 11.44, 9.25, 5.56, 0.19, -6.44, -13.44
02, 50163d, 2023-01-17T21:28:49Z, 13.81, 13.06, 11.75, 9.69, 6.06, 0.69, -5.94, -12.63
03, 49da2e, 2023-01-17T21:28:56Z, 22.63, 22.50, 22.69, 22.69, 22.75, 22.56, 22.44, 22.13
04, f2f12d, 2023-01-17T21:29:03Z, 22.38, 22.38, 22.31, 22.13, 22.13, 22.00, 22.44, 21.44
05, 5bdc2e, 2023-01-17T21:29:10Z, 22.81, 22.88, 22.88, 22.75, 22.56, 22.56, 22.19, 21.94
06, 66f43c, 2023-01-17T21:29:17Z, 22.56, 22.50, 22.44, 22.44, 22.44, 22.19, 22.00, 21.69
07, 894a2d, 2023-01-17T21:29:24Z, 22.81, 22.63, 22.56, 22.56, 22.50, 22.31, 22.00, 21.75
08, 554f2d, 2023-01-17T21:29:31Z, 13.94, 12.94, 11.44, 9.25, 5.50, 0.13, -6.50, -13.44
02, 50163d, 2023-01-17T21:29:48Z, 13.81, 13.00, 11.75, 9.63, 6.00, 0.69, -5.94, -12.56
03, 49da2e, 2023-01-17T21:29:55Z, 22.69, 22.56, 22.69, 22.69, 22.75, 22.56, 22.44, 22.13
04, f2f12d, 2023-01-17T21:30:03Z, 22.38, 22.38, 22.25, 22.13, 22.13, 22.00, 22.50, 21.44
05, 5bdc2e, 2023-01-17T21:30:10Z, 22.81, 22.88, 22.81, 22.75, 22.56, 22.50, 22.19, 21.88
06, 66f43c, 2023-01-17T21:30:17Z, 22.56, 22.50, 22.44, 22.38, 22.44, 22.19, 22.00, 21.69
07, 894a2d, 2023-01-17T21:30:24Z, 22.75, 22.63, 22.50, 22.50, 22.44, 22.25, 22.00, 21.69
08, 554f2d, 2023-01-17T21:30:31Z, 13.94, 12.94, 11.44, 9.19, 5.50, 0.06, -6.50, -13.44
02, 50163d, 2023-01-17T21:30:48Z, 13.81, 13.06, 11.75, 9.63, 6.00, 0.63, -6.00, -12.63
03, 49da2e, 2023-01-17T21:30:55Z, 22.63, 22.50, 22.69, 22.69, 22.69, 22.56, 22.38, 22.06
04, f2f12d, 2023-01-17T21:31:02Z, 22.31, 22.31, 22.25, 22.13, 22.06, 21.94, 22.44, 21.38
05, 5bdc2e, 2023-01-17T21:31:09Z, 22.81, 22.88, 22.81, 22.75, 22.56, 22.50, 22.13, 21.88
06, 66f43c, 2023-01-17T21:31:16Z, 22.50, 22.44, 22.38, 22.44, 22.38, 22.13, 21.94, 21.63
07, 894a2d, 2023-01-17T21:31:23Z, 22.75, 22.56, 22.50, 22.50, 22.38, 22.19, 22.00, 21.69
08, 554f2d, 2023-01-17T21:31:31Z, 13.94, 12.94, 11.44, 9.19, 5.44, 0.06, -6.56, -13.44
02, 50163d, 2023-01-17T21:31:48Z, 13.81, 13.00, 11.75, 9.56, 5.94, 0.63, -6.06, -12.63
03, 49da2e, 2023-01-17T21:31:55Z, 22.63, 22.50, 22.63, 22.63, 22.69, 22.50, 22.38, 22.06
04, f2f12d, 2023-01-17T21:32:02Z, 22.31, 22.25, 22.19, 22.06, 22.06, 21.88, 22.38, 21.31
05, 5bdc2e, 2023-01-17T21:32:09Z, 22.75, 22.81, 22.81, 22.69, 22.50, 22.44, 22.13, 21.81
06, 66f43c, 2023-01-17T21:32:16Z, 22.44, 22.44, 22.31, 22.38, 22.38, 22.13, 21.94, 21.56
07, 894a2d, 2023-01-17T21:32:23Z, 22.75, 22.56, 22.50, 22.50, 22.38, 22.19, 21.94, 21.63
08, 554f2d, 2023-01-17T21:32:30Z, 13.94, 12.94, 11.38, 9.13, 5.44, 0.06, -6.56, -13.44
02, 50163d, 2023-01-17T21:32:47Z, 13.88, 13.00, 11.69, 9.56, 5.94, 0.56, -6.06, -12.63
03, 49da2e, 2023-01-17T21:32:54Z, 22.56, 22.44, 22.63, 22.63, 22.69, 22.50, 22.38, 22.06
04, f2f12d, 2023-01-17T21:33:01Z, 22.31, 22.31, 22.19, 22.06, 22.00, 21.88, 22.38, 21.31
05, 5bdc2e, 2023-01-17T21:33:08Z, 22.75, 22.81, 22.81, 22.69, 22.50, 22.44, 22.06, 21.81
06, 66f43c, 2023-01-17T21:33:16Z, 22.50, 22.44, 22.38, 22.38, 22.31, 22.13, 21.94, 21.56
07, 894a2d, 2023-01-17T21:33:23Z, 22.75, 22.56, 22.44, 22.44, 22.38, 22.19, 21.94, 21.63
08, 554f2d, 2023-01-17T21:33:30Z, 13.94, 12.88, 11.38, 9.13, 5.38, 0.00, -6.56, -13.44
02, 50163d, 2023-01-17T21:33:47Z, 13.81, 13.00, 11.69, 9.50, 5.88, 0.50, -6.06, -12.63
03, 49da2e, 2023-01-17T21:33:54Z, 22.56, 22.44, 22.63, 22.56, 22.63, 22.44, 22.31, 22.00
04, f2f12d, 2023-01-17T21:34:01Z, 22.31, 22.25, 22.19, 22.06, 22.00, 21.88, 22.31, 21.31
05, 5bdc2e, 2023-01-17T21:34:08Z, 22.75, 22.81, 22.75, 22.69, 22.50, 22.44, 22.06, 21.81
06, 66f43c, 2023-01-17T21:34:15Z, 22.50, 22.44, 22.31, 22.31, 22.38, 22.06, 21.88, 21.56
07, 894a2d, 2023-01-17T21:34:22Z, 22.69, 22.50, 22.44, 22.44, 22.38, 22.13, 21.88, 21.56
08, 554f2d, 2023-01-17T21:34:29Z, 13.94, 12.88, 11.38, 9.06, 5.38, -0.06, -6.63, -13.50
02, 50163d, 2023-01-17T21:34:46Z, 13.81, 12.94, 11.69, 9.50, 5.88, 0.50, -6.06, -12.69
03, 49da2e, 2023-01-17T21:34:54Z, 22.56, 22.44, 22.63, 22.56, 22.63, 22.44, 22.31, 22.00
04, f2f12d, 2023-01-17T21:35:01Z, 22.25, 22.25, 22.19, 22.00, 22.00, 21.88, 22.31, 21.31
05, 5bdc2e, 2023-01-17T21:35:08Z, 22.75, 22.75, 22.75, 22.69, 22.44, 22.44, 22.06, 21.81
06, 66f43c, 2023-01-17T21:35:15Z, 22.44, 22.38, 22.31, 22.31, 22.31, 22.06, 21.88, 21.56
07, 894a2d, 2023-01-17T21:35:22Z, 22.69, 22.50, 22.44, 22.44, 22.31, 22.13, 21.88, 21.56
08, 554f2d, 2023-01-17T21:35:29Z, 13.94, 12.88, 11.38, 9.06, 5.31, -0.06, -6.69, -13.50
02, 50163d, 2023-01-17T21:35:46Z, 13.81, 13.00, 11.63, 9.50, 5.81, 0.44, -6.06, -12.69
03, 49da2e, 2023-01-17T21:35:53Z, 22.56, 22.44, 22.56, 22.56, 22.63, 22.44, 22.25, 21.94
04, f2f12d, 2023-01-17T21:36:00Z, 22.25, 22.19, 22.13, 22.00, 21.94, 21.81, 22.31, 21.25
05, 5bdc2e, 2023-01-17T21:36:07Z, 22.75, 22.75, 22.75, 22.63, 22.44, 22.38, 22.00, 21.75
06, 66f43c, 2023-01-17T21:36:14Z, 22.44, 22.38, 22.25, 22.31, 22.31, 22.00, 21.81, 21.50
07, 894a2d, 2023-01-17T21:36:21Z, 22.69, 22.50, 22.38, 22.38, 22.31, 22.06, 21.81, 21.56
08, 554f2d, 2023-01-17T21:36:29Z, 13.88, 12.81, 11.31, 9.00, 5.31, -0.13, -6.69, -13.50
02, 50163d, 2023-01-17T21:36:46Z, 13.81, 12.94, 11.63, 9.44, 5.75, 0.44, -6.19, -12.69
03, 49da2e, 2023-01-17T21:36:53Z, 22.50, 22.44, 22.56, 22.56, 22.63, 22.38, 22.25, 21.94
04, f2f12d, 2023-01-17T21:37:00Z, 22.19, 22.19, 22.13, 22.00, 21.94, 21.81, 22.25, 21.19
05, 5bdc2e, 2023-01-17T21:37:07Z, 22.69, 22.75, 22.69, 22.63, 22.44, 22.38, 22.00, 21.75
06, 66f43c, 2023-01-17T21:37:14Z, 22.38, 22.31, 22.25, 22.25, 22.25, 22.00, 21.81, 21.44
07, 894a2d, 2023-01-17T21:37:21Z, 22.69, 22.44, 22.38, 22.38, 22.31, 22.06, 21.81, 21.50
08, 554f2d, 2023-01-17T21:37:28Z, 13.88, 12.88, 11.31, 9.00, 5.25, -0.13, -6.69, -13.50
02, 50163d, 2023-01-17T21:37:45Z, 13.81, 12.94, 11.63, 9.44, 5.75, 0.44, -6.13, -12.69
03, 49da2e, 2023-01-17T21:37:52Z, 22.50, 22.38, 22.56, 22.50, 22.56, 22.38, 22.25, 21.94
04, f2f12d, 2023-01-17T21:37:59Z, 22.19, 22.19, 22.13, 21.94, 21.94, 21.75, 22.25, 21.19
05, 5bdc2e, 2023-01-17T21:38:06Z, 22.69, 22.75, 22.69, 22.63, 22.44, 22.31, 22.00, 21.75
06, 66f43c, 2023-01-17T21:38:14Z, 22.38, 22.31, 22.25, 22.25, 22.25, 22.00, 21.75, 21.44
07, 894a2d, 2023-01-17T21:38:21Z, 22.63, 22.44, 22.38, 22.38, 22.25, 22.06, 21.81, 21.50
08, 554f2d, 2023-01-17T21:38:28Z, 13.88, 12.81, 11.25, 9.00, 5.25, -0.13, -6.75, -13.56
02, 50163d, 2023-01-17T21:38:45Z, 13.81, 12.94, 11.56, 9.38, 5.75, 0.31, -6.19, -12.69
03, 49da2e, 2023-01-17T21:38:52Z, 22.44, 22.31, 22.56, 22.50, 22.56, 22.38, 22.19, 21.88
04, f2f12d, 2023-01-17T21:38:59Z, 22.19, 22.13, 22.06, 21.94, 21.88, 21.75, 22.25, 21.19
05, 5bdc2e, 2023-01-17T21:39:06Z, 22.69, 22.69, 22.69, 22.56, 22.38, 22.38, 22.00, 21.69
06, 66f43c, 2023-01-17T21:39:13Z, 22.38, 22.31, 22.19, 22.25, 22.25, 22.00, 21.75, 21.44
